time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-04-07T23:19:27.400Z,19.4997,-155.6898,9.2,1.1,Md,,82.8,0.00898315,0.08,hv,hv60669226,2014-04-08T00:21:07.560Z,"18km ENE of Honaunau-Napoopoo, Hawaii",earthquake
2014-04-07T23:18:17.300Z,38.8025,-122.8202,3.1,0.4,Md,,176.4,0.00898315,0.01,nc,nc72195530,2014-04-08T00:05:02.922Z,"6km WNW of The Geysers, California",earthquake
2014-04-07T23:17:24.000Z,65.0068,-147.328,0.1,1.5,ml,,,,0.85,ak,ak11219293,2014-04-07T23:31:28.961Z,"25km NNE of Badger, Alaska",earthquake
2014-04-07T23:11:30.000Z,63.4604,-147.7785,11.1,0.9,ml,,,,0.32,ak,ak11219291,2014-04-07T23:31:28.058Z,"59km E of Cantwell, Alaska",earthquake
2014-04-07T22:59:34.900Z,33.378,-116.4047,6.2,1.2,Ml,23,147.6,0.10779783,0.6,ci,ci15486937,2014-04-07T23:01:57.414Z,"13km NNW of Borrego Springs, California",earthquake
2014-04-07T22:48:21.650Z,38.8198318,-122.8475037,1.42,0.46,md,6,108,0.01028,0.04,nc,nc72195510,2014-04-07T23:27:08.879Z,"9km WNW of The Geysers, California",earthquake
2014-04-07T22:46:29.100Z,37.6408,-118.7918,10.2,1.3,Md,,93.6,0.03593261,0.03,nc,nc72195505,2014-04-07T23:43:05.523Z,"15km E of Mammoth Lakes, California",earthquake
2014-04-07T22:45:49.190Z,35.9199,-97.2442,6,2.6,mb_lg,,55,0.21,0.46,us,usc000pa16,2014-04-08T01:04:09.568Z,"2km SSE of Langston, Oklahoma",earthquake
2014-04-07T22:41:31.000Z,63.5856,-150.7039,9.2,1.1,ml,,,,0.83,ak,ak11219272,2014-04-07T22:59:35.832Z,"89km WNW of Cantwell, Alaska",earthquake
2014-04-07T22:40:49.500Z,19.5,-155.6962,9.7,1.5,Md,,104.4,0.00898315,0.13,hv,hv60669201,2014-04-08T01:07:32.941Z,"18km ENE of Honaunau-Napoopoo, Hawaii",earthquake
2014-04-07T22:40:06.420Z,-5.6842,152.8653,40.01,4.2,mb,,118,1.639,1.04,us,usc000pa1l,2014-04-08T06:43:17.073Z,"135km S of Taron, Papua New Guinea",earthquake
2014-04-07T22:34:25.000Z,63.1609,-151.2479,0,1.5,ml,,,,0.59,ak,ak11219257,2014-04-07T22:50:26.685Z,"109km NNW of Talkeetna, Alaska",earthquake
2014-04-07T22:32:43.390Z,32.601,-116.9895,0.01,1.64,ml,16,206,0.05038,0.14,ci,ci15486921,2014-04-08T17:14:31.140Z,"7km NNE of Tijuana, Mexico",quarry_blast
2014-04-07T22:19:07.310Z,-7.3931,119.8786,439.68,4.6,mb,,58,2.366,1.12,us,usc000p9z2,2014-04-08T06:21:43.286Z,"109km NNW of Kampungbajo, Indonesia",earthquake
2014-04-07T21:58:55.800Z,46.2893,-122.2303,4.4,0,Md,,140.4,0.01796631,0.08,uw,uw60738256,2014-04-08T17:52:26.802Z,"30km S of Morton, Washington",earthquake
2014-04-07T21:55:00.000Z,46.1237,-119.0245,0.2,2.7,Ml,,104.4,0.08983153,0.18,uw,uw60738251,2014-04-08T17:35:49.495Z,"4km SSW of Finley, Washington",earthquake
2014-04-07T21:48:11.000Z,60.9312,-153.3366,100,1.7,ml,,,,2.9,ak,ak11219152,2014-04-07T22:05:16.442Z,"59km NNW of Redoubt Volcano, Alaska",earthquake
2014-04-07T21:41:57.150Z,33.0866667,-116.5393333,7.31,1.22,ml,29,79,0.0492,0.16,ci,ci15486913,2014-04-08T17:09:56.130Z,"5km E of Julian, California",earthquake
2014-04-07T21:39:21.900Z,47.829,-122.6238,5,0.6,Md,,255.6,0.19762936,0.32,uw,uw60734182,2014-04-08T17:19:58.314Z,"3km NE of Lofall, Washington",earthquake
2014-04-07T21:38:06.400Z,47.817,-122.5932,5.2,0.6,Md,,284.4,0.21559567,0.13,uw,uw60734177,2014-04-08T17:10:37.311Z,"4km E of Lofall, Washington",earthquake
2014-04-07T21:37:29.000Z,63.1184,-151.5361,1.4,1,ml,,,,0.04,ak,ak11219139,2014-04-07T21:44:56.019Z,"114km NW of Talkeetna, Alaska",earthquake
2014-04-07T21:30:05.350Z,36.1136667,-118.0526667,1.67,1.42,ml,21,78,0.1602,0.12,ci,ci15486905,2014-04-08T17:00:32.460Z,"52km NE of Kernville, California",earthquake
2014-04-07T21:24:35.500Z,38.8144989,-122.8284988,3.23,0.43,md,11,79,0.005648,0.02,nc,nc72195390,2014-04-07T22:17:06.355Z,"7km WNW of The Geysers, California",earthquake
2014-04-07T21:19:24.900Z,35.891,-97.269,5.3,2.9,mb_lg,,,,0.53,us,usc000p9u2,2014-04-08T18:52:19.176Z,"6km SSW of Langston, Oklahoma",earthquake
2014-04-07T21:17:22.700Z,49.3878,-120.4757,0,2.4,Md,,205.2,0.56593863,0.22,uw,uw60734147,2014-04-08T19:20:59.313Z,"8km SSE of Princeton, Canada",quarry
2014-04-07T21:15:41.800Z,35.7643,-120.3903,0.9,0.5,Md,,176.4,0.10779783,0.04,nc,nc72195375,2014-04-07T22:06:05.120Z,"12km N of Shandon, California",earthquake
2014-04-07T21:07:46.000Z,63.3018,-151.1999,11.5,0.8,ml,,,,0.11,ak,ak11219067,2014-04-07T21:17:27.516Z,"113km W of Cantwell, Alaska",earthquake
2014-04-07T21:07:22.000Z,62.8096,-143.2446,34.6,1.8,ml,,,,1.51,ak,ak11219064,2014-04-07T21:25:16.322Z,"60km SSW of Tok, Alaska",earthquake
2014-04-07T20:55:46.500Z,45.9862,-119.3092,0,1.6,Md,,176.4,0.25152828,0.29,uw,uw60734122,2014-04-08T19:18:58.068Z,"8km NNE of Umatilla, Oregon",quarry
2014-04-07T20:52:17.000Z,62.8154,-142.9794,33.6,2,ml,,,,1,ak,ak11219047,2014-04-07T21:23:54.258Z,"58km S of Tok, Alaska",earthquake
2014-04-07T20:43:33.000Z,62.1569,-151.8288,83.7,1.6,ml,,,,1.13,ak,ak11219032,2014-04-07T20:57:25.894Z,"91km W of Talkeetna, Alaska",earthquake
2014-04-07T20:39:31.800Z,38.7613,-122.7383,2.2,0.8,Md,,82.8,0.00898315,0.02,nc,nc72195340,2014-04-07T21:34:06.608Z,"2km SE of The Geysers, California",earthquake
2014-04-07T20:36:30.000Z,60.9049,-150.4082,18.5,1.3,ml,,,,0.32,ak,ak11219020,2014-04-07T20:57:22.173Z,"44km SW of Anchorage, Alaska",earthquake
2014-04-07T20:35:02.210Z,36.0778333,-117.5025,7.18,0.6,ml,8,200,0.02262,0.06,ci,ci15486897,2014-04-08T16:53:34.796Z,"35km NNW of Searles Valley, California",earthquake
2014-04-07T20:17:12.400Z,36.5307,-121.0518,7.9,1.1,Md,,212.4,0.02694946,0.01,nc,nc72195320,2014-04-08T00:55:12.113Z,"27km ENE of Soledad, California",earthquake
2014-04-07T20:09:20.500Z,38.8368,-122.809,2.4,0.2,Md,,126,0.01796631,0,nc,nc72195305,2014-04-07T20:32:04.786Z,"7km WNW of Cobb, California",earthquake
2014-04-07T20:08:39.000Z,60.918,-149.2016,19.7,1.7,ml,,,,0.78,ak,ak11218955,2014-04-07T20:27:18.645Z,"32km WNW of Whittier, Alaska",earthquake
2014-04-07T20:07:56.980Z,37.352,138.7813,13.42,4.7,mb,,115,0.928,0.5,us,usc000p9p0,2014-04-08T04:10:34.158Z,"6km NNW of Ojiya, Japan",earthquake
2014-04-07T20:04:51.150Z,33.9283333,-117.9408333,8.62,1.74,ml,36,86,0.02218,0.2,ci,ci15486889,2014-04-08T16:49:21.670Z,"0km SE of La Habra, California",earthquake
2014-04-07T19:54:23.000Z,60.5565,-151.8825,74.1,1.8,ml,,,,0.46,ak,ak11218942,2014-04-07T20:16:59.617Z,"34km W of Kenai, Alaska",earthquake
2014-04-07T19:48:28.000Z,59.967,-151.3781,61.1,1.2,ml,,,,0.07,ak,ak11218941,2014-04-07T20:06:16.629Z,"26km N of Fritz Creek, Alaska",earthquake
2014-04-07T19:43:07.000Z,63.6238,-150.7239,2.6,1.5,ml,,,,0.47,ak,ak11218930,2014-04-07T19:55:22.392Z,"90km WSW of Healy, Alaska",earthquake
2014-04-07T19:39:33.400Z,46.526,-123.4703,0,1.3,Md,,140.4,0.06288207,0.48,uw,uw60734052,2014-04-08T19:12:37.334Z,"26km SE of Raymond, Washington",quarry
2014-04-07T19:34:53.900Z,38.7673,-122.7302,2.2,0.7,Md,,64.8,0.00898315,0.04,nc,nc72195290,2014-04-07T20:01:06.362Z,"2km ESE of The Geysers, California",earthquake
2014-04-07T19:33:18.430Z,33.8866667,-115.9848333,2.73,1.22,ml,29,114,0.1142,0.13,ci,ci15486849,2014-04-08T00:33:32.870Z,"28km NE of Indio, California",earthquake
2014-04-07T19:27:45.000Z,63.4863,-147.4224,17.8,1.2,ml,,,,0.64,ak,ak11218880,2014-04-07T19:44:29.075Z,"77km E of Cantwell, Alaska",earthquake
2014-04-07T19:27:01.180Z,44.6227,6.7588,10,4.7,mwr,,51,0.433,1.19,us,usc000p9jb,2014-04-08T18:44:43.549Z,"9km ESE of Guillestre, France",earthquake
2014-04-07T19:25:41.000Z,65.4122,-144.8714,0.1,1.6,ml,,,,0.99,ak,ak11218879,2014-04-07T19:34:15.926Z,"10km SW of Circle Hot Springs Station, Alaska",earthquake
2014-04-07T19:16:30.790Z,33.1588333,-115.9713333,7.78,1.5,ml,25,97,0.1215,0.18,ci,ci15486841,2014-04-08T00:29:28.510Z,"15km S of Salton City, California",earthquake
2014-04-07T19:13:16.000Z,62.8835,-149.0092,66,0.8,ml,,,,0.64,ak,ak11218874,2014-04-07T19:22:22.527Z,"56km S of Cantwell, Alaska",earthquake
2014-04-07T19:07:48.800Z,46.0632,-119.338,0,0.9,Md,,154.8,0.24254513,0.23,uw,uw60734037,2014-04-08T18:47:39.744Z,"16km N of Umatilla, Oregon",earthquake
2014-04-07T18:56:07.740Z,33.2756667,-116.8323333,8.37,2.54,ml,76,25,0.08177,0.21,ci,ci15486833,2014-04-08T18:11:12.877Z,"18km S of Aguanga, California",earthquake
2014-04-07T18:50:40.870Z,41.7376667,-120.0303333,16.11,2.74,md,8,174,0.262,0.11,nc,nc72195275,2014-04-08T07:47:07.808Z,"50km ENE of Alturas, California",earthquake
2014-04-07T18:40:36.420Z,35.891,-97.27,5.3,2.6,ml,,,,0.4,us,usc000p9g0,2014-04-08T01:00:20.831Z,"6km SSW of Langston, Oklahoma",earthquake
2014-04-07T18:39:41.910Z,35.7035,-118.4426667,2.99,0.78,ml,8,112,0.04799,0.13,ci,ci15486825,2014-04-07T23:21:42.559Z,"1km ESE of Wofford Heights, California",earthquake
2014-04-07T18:35:26.000Z,62.2273,-151.3276,35.9,1.5,ml,,,,0.4,ak,ak11218843,2014-04-07T18:43:11.596Z,"64km W of Talkeetna, Alaska",earthquake
2014-04-07T18:30:44.900Z,37.6273,-119.0443,3.7,0.6,Md,,79.2,0.00898315,0.08,nc,nc72195270,2014-04-07T22:37:03.468Z,"6km WSW of Mammoth Lakes, California",earthquake
2014-04-07T18:26:41.800Z,35.427,-120.5743,2.3,1.5,Md,,64.8,0.02694946,0.08,nc,nc72195260,2014-04-07T22:51:10.082Z,"5km NE of Santa Margarita, California",earthquake
2014-04-07T18:22:40.000Z,60.6248,-147.743,4.1,1.6,ml,,,,0.7,ak,ak11218804,2014-04-07T18:43:10.636Z,"53km ESE of Whittier, Alaska",earthquake
2014-04-07T18:18:48.600Z,38.8246651,-122.791832,11.25,1.22,md,21,71,0.01377,0.29,nc,nc72195255,2014-04-07T22:22:06.897Z,"5km W of Cobb, California",earthquake
2014-04-07T18:12:25.360Z,35.7488333,-117.2056667,17.83,0.5,ml,7,136,0.1552,0.36,ci,ci15486809,2014-04-07T23:15:22.526Z,"18km E of Searles Valley, California",earthquake
2014-04-07T18:09:28.600Z,19.4657,-155.6018,11.5,0.9,Md,,82.8,0.01796631,0.1,hv,hv60669131,2014-04-08T18:08:34.609Z,"27km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-04-07T18:08:19.000Z,62.1617,-152.1997,100,2.1,ml,,,,0.57,ak,ak11218785,2014-04-07T18:32:12.680Z,"110km W of Talkeetna, Alaska",earthquake
2014-04-07T18:01:42.000Z,35.893,-97.293,5.3,3.1,ml,,,,0.39,us,usc000p9d8,2014-04-08T00:59:58.238Z,"6km SSW of Langston, Oklahoma",earthquake
2014-04-07T17:58:22.800Z,36.8593,-121.305,1,1.9,Md,,61.2,0.02694946,0.07,nc,nc72195245,2014-04-07T21:54:08.807Z,"7km NE of Ridgemark, California",earthquake
2014-04-07T17:52:25.000Z,62.8025,-150.9157,87.5,1.4,ml,,,,0.73,ak,ak11218775,2014-04-07T18:10:16.971Z,"67km NW of Talkeetna, Alaska",earthquake
2014-04-07T17:47:48.300Z,38.81,-122.8187,3.4,0.4,Md,,104.4,0.00898315,0.02,nc,nc72195235,2014-04-07T17:49:26.837Z,"6km NW of The Geysers, California",earthquake
2014-04-07T17:46:32.960Z,-20.1332,-70.428,29.43,4.9,mb,,99,0.605,1.16,us,usc000p9b8,2014-04-08T02:40:50.000Z,"31km WNW of Iquique, Chile",earthquake
2014-04-07T17:46:19.160Z,38.8051682,-122.8206635,2.51,1.33,md,23,105,0.007609,0.03,nc,nc72195230,2014-04-07T21:25:10.628Z,"6km WNW of The Geysers, California",earthquake
2014-04-07T17:36:36.240Z,-23.2021,-175.3693,78.36,4.7,mb,,121,8.214,0.58,us,usc000p9b4,2014-04-08T01:40:26.541Z,"211km SSW of `Ohonua, Tonga",earthquake
2014-04-07T17:28:00.000Z,62.1425,-152.0996,100,2.8,ml,,,,0.53,ak,ak11218720,2014-04-07T18:03:03.074Z,"105km W of Talkeetna, Alaska",earthquake
2014-04-07T17:20:48.700Z,38.8408,-122.8302,2.3,0.2,Md,,86.4,0.00898315,0.01,nc,nc72195210,2014-04-07T17:51:07.028Z,"9km WNW of Cobb, California",earthquake
2014-04-07T17:18:44.190Z,12.859,120.8953,53.76,4.8,mb,,103,8.194,0.71,us,usc000p98x,2014-04-08T01:21:13.371Z,"8km NE of Tuban, Philippines",earthquake
2014-04-07T17:18:29.000Z,63.4667,-151.1268,12.5,0.7,ml,,,,0.01,ak,ak11218717,2014-04-07T17:38:53.702Z,"108km W of Cantwell, Alaska",earthquake
2014-04-07T17:14:05.410Z,33.2828333,-116.7808333,11.57,0.94,ml,20,119,0.09837,0.14,ci,ci15486801,2014-04-07T23:05:19.110Z,"19km SSE of Aguanga, California",earthquake
2014-04-07T17:12:36.500Z,38.8375,-122.8013,2.7,0.9,Md,,57.6,0.00898315,0.03,nc,nc72195200,2014-04-07T17:34:05.204Z,"7km WNW of Cobb, California",earthquake
2014-04-07T17:12:06.800Z,18.6273,-64.8291,31,2.8,Md,7,234,0.29105415,0.15,pr,pr14097002,2014-04-08T01:14:45.315Z,"32km NW of Road Town, British Virgin Islands",earthquake
2014-04-07T16:55:46.000Z,60.228,-152.0534,91.8,1.6,ml,,,,0.45,ak,ak11218699,2014-04-07T17:17:06.090Z,"44km WSW of Cohoe, Alaska",earthquake
2014-04-07T16:53:29.260Z,33.5576667,-116.762,6.54,0.93,ml,28,81,0.02202,0.12,ci,ci15486793,2014-04-07T23:01:07.270Z,"8km W of Anza, California",earthquake
2014-04-07T16:52:27.600Z,35.893,-97.293,5,2.5,ml,,,,0.35,us,usc000p98r,2014-04-08T01:01:20.084Z,"6km SSW of Langston, Oklahoma",earthquake
2014-04-07T16:42:51.100Z,44.6957,-110.7273,8.8,1.6,Ml,,72,0.03593261,0.13,uu,uu60063877,2014-04-07T20:06:11.057Z,"27km NNE of Old Faithful Geyser, Wyoming",earthquake
2014-04-07T16:41:06.200Z,35.892,-97.29,5,2.6,ml,,,,0.44,us,usc000p983,2014-04-08T01:00:42.408Z,"6km SSW of Langston, Oklahoma",earthquake
2014-04-07T16:26:10.160Z,36.1331667,-118.056,1.42,1.38,ml,25,80,0.1636,0.12,ci,ci15486785,2014-04-07T22:54:03.860Z,"52km S of Lone Pine, California",earthquake
2014-04-07T16:07:16.860Z,36.5405,-117.9998333,12.06,1.15,ml,10,207,0.1195,0.11,ci,ci15486777,2014-04-07T22:50:27.224Z,"9km SE of Lone Pine, California",earthquake
2014-04-07T16:03:54.000Z,60.8619,-150.7139,0.2,1.8,ml,,,,1.01,ak,ak11218647,2014-04-07T16:26:00.711Z,"36km N of Sterling, Alaska",earthquake
2014-04-07T16:03:03.900Z,35.89,-97.273,5.2,4.2,mwr,,,,0.95,us,usc000p92s,2014-04-08T19:10:45.352Z,"6km SSW of Langston, Oklahoma",earthquake
2014-04-07T15:47:22.250Z,38.8364983,-122.7993317,2.61,0.79,md,12,70,0.007274,0.01,nc,nc72195175,2014-04-07T17:18:08.437Z,"6km WNW of Cobb, California",earthquake
2014-04-07T15:43:28.000Z,60.0795,-152.229,50.3,1.4,ml,,,,0.49,ak,ak11218637,2014-04-07T15:53:59.987Z,"40km NNW of Anchor Point, Alaska",earthquake
2014-04-07T15:39:30.900Z,44.6925,-110.7287,7.1,1.5,Ml,,108,0.03593261,0.07,uu,uu60063852,2014-04-07T20:09:16.094Z,"26km NNE of Old Faithful Geyser, Wyoming",earthquake
2014-04-07T15:38:36.000Z,60.1287,-141.201,9.6,1.9,ml,,,,1.12,ak,ak11218629,2014-04-07T15:53:54.979Z,"68km E of Cape Yakataga, Alaska",earthquake
2014-04-07T15:28:27.975Z,39.8045,-118.9445,5.0572,0.8,ml,5,252.73,0.352,0.0518,nn,nn00443020,2014-04-07T16:09:22.000Z,"34km NE of Fernley, Nevada",earthquake
2014-04-07T15:27:32.620Z,-8.2163,-71.5786,559.65,5.1,mb,,76,6.395,0.72,us,usc000p90n,2014-04-07T20:44:28.048Z,"89km W of Tarauaca, Brazil",earthquake
2014-04-07T15:12:41.550Z,33.5041667,-116.5496667,12.16,0.53,ml,17,109,0.0449,0.07,ci,ci15486761,2014-04-07T22:11:21.690Z,"12km ESE of Anza, California",earthquake
2014-04-07T15:09:48.200Z,38.821,-122.8118,4.3,0.2,Md,,82.8,0,0.03,nc,nc72195165,2014-04-07T16:51:10.484Z,"6km NW of The Geysers, California",earthquake
2014-04-07T15:09:16.600Z,36.6525,-121.1393,11,1.1,Md,,111.6,0.03593261,0.21,nc,nc72195160,2014-04-07T16:23:07.373Z,"26km SE of Ridgemark, California",earthquake
2014-04-07T14:51:49.380Z,33.3728333,-116.3915,13.65,0.58,ml,17,158,0.1065,0.1,ci,ci15486753,2014-04-07T21:55:05.560Z,"13km N of Borrego Springs, California",earthquake
2014-04-07T14:43:05.110Z,34.3215,-119.733,0.03,1.88,ml,11,136,0.1199,0.25,ci,ci15486745,2014-04-07T21:46:28.270Z,"11km SSW of Santa Barbara, California",earthquake
2014-04-07T14:31:49.060Z,33.5598333,-116.757,10.2,1.36,ml,35,50,0.01736,0.18,ci,ci15486729,2014-04-07T21:26:36.190Z,"7km W of Anza, California",earthquake
2014-04-07T14:30:01.320Z,-6.6968,154.7947,82.61,4.8,mb,,57,3.613,0.64,us,usc000p8xs,2014-04-07T22:32:37.908Z,"87km WSW of Panguna, Papua New Guinea",earthquake
2014-04-07T14:11:29.000Z,62.9175,-149.3519,53.9,1.1,ml,,,,0.88,ak,ak11218550,2014-04-07T14:30:33.376Z,"56km SSW of Cantwell, Alaska",earthquake
2014-04-07T14:11:22.680Z,33.678,-116.71,18.07,0.94,ml,26,88,0.03152,0.07,ci,ci15486721,2014-04-07T21:16:38.420Z,"6km S of Idyllwild, California",earthquake
2014-04-07T14:03:43.400Z,-20.1407,-70.9139,10,5.1,mb,,111,0.92,0.9,us,usc000p8vx,2014-04-07T22:06:11.228Z,"81km W of Iquique, Chile",earthquake
2014-04-07T13:49:18.000Z,61.5589,-146.5044,8.1,1.7,ml,,,,0.95,ak,ak11218542,2014-04-07T14:09:00.087Z,"48km N of Valdez, Alaska",earthquake
2014-04-07T13:47:33.530Z,-20.144,-70.8353,11.34,5.4,mb,,101,0.863,0.81,us,usc000p8vl,2014-04-07T21:50:03.348Z,"72km W of Iquique, Chile",earthquake
2014-04-07T13:43:20.850Z,-20.1567,-70.8671,7.86,5.8,mwb,,29,0.894,0.79,us,usc000p8us,2014-04-08T14:27:16.000Z,"76km W of Iquique, Chile",earthquake
2014-04-07T13:40:59.730Z,33.561,-116.7593333,6.45,0.26,ml,17,142,0.01891,0.09,ci,ci15486705,2014-04-07T21:12:14.450Z,"7km W of Anza, California",earthquake
2014-04-07T13:40:21.000Z,64.5494,-147.1591,10,0.3,ml,,,,,ak,ak11218538,2014-04-07T13:48:09.762Z,"12km WNW of Salcha, Alaska",earthquake
2014-04-07T13:32:03.210Z,14.5367,-92.57,73.16,4.7,mb,,171,0.846,1.15,us,usc000p8ub,2014-04-07T20:30:19.946Z,"25km SW of Puerto Madero, Mexico",earthquake
2014-04-07T13:22:06.320Z,17.4568,-94.4948,142.44,4.5,mb,,113,2.541,1.03,us,usc000p8tp,2014-04-07T21:25:02.320Z,"39km SSE of Hidalgotitlan, Mexico",earthquake
2014-04-07T13:15:13.000Z,60.2148,-152.3846,45.9,2.2,ml,,,,2.34,ak,ak11218510,2014-04-07T13:26:57.323Z,"36km SSE of Redoubt Volcano, Alaska",earthquake
2014-04-07T13:09:36.000Z,64.5617,-150.3042,0,1.4,ml,,,,0.37,ak,ak11218509,2014-04-07T13:26:56.382Z,"51km SSE of Manley Hot Springs, Alaska",earthquake
2014-04-07T13:02:01.800Z,36.379,-96.95,5,2.5,ml,,,,0.54,us,usc000p8uw,2014-04-07T21:04:27.933Z,"13km WNW of Pawnee, Oklahoma",earthquake
2014-04-07T13:00:02.000Z,63.4865,-148.3004,2.7,1.1,ml,,,,0.85,ak,ak11218507,2014-04-07T13:15:54.232Z,"34km ENE of Cantwell, Alaska",earthquake
2014-04-07T12:56:34.710Z,-7.0476,131.6003,35,4.8,mb,,68,0.975,0.83,us,usc000p8s3,2014-04-08T05:07:59.593Z,"104km NNE of Saumlaki, Indonesia",earthquake
2014-04-07T12:44:42.880Z,34.1441667,-117.4538333,6.05,0.95,ml,20,108,0.0739,0.11,ci,ci15486697,2014-04-07T21:08:55.320Z,"6km NNW of Fontana, California",earthquake
2014-04-07T12:43:55.560Z,33.9366667,-116.9563333,14.97,0.87,ml,31,57,0.1129,0.13,ci,ci15486689,2014-04-07T20:46:46.570Z,"2km ENE of Beaumont, California",earthquake
2014-04-07T12:43:08.570Z,33.4583333,-116.3655,11.27,0.57,ml,18,149,0.165,0.1,ci,ci15486681,2014-04-07T20:34:02.980Z,"22km N of Borrego Springs, California",earthquake
2014-04-07T12:34:46.000Z,61.4922,-141.2118,14.3,1,ml,,,,0.39,ak,ak11218505,2014-04-07T12:46:49.640Z,"171km E of Chitina, Alaska",earthquake
2014-04-07T12:27:48.000Z,60.1549,-152.1457,58.5,1.6,ml,,,,0.68,ak,ak11218501,2014-04-07T12:46:45.724Z,"45km NNW of Anchor Point, Alaska",earthquake
2014-04-07T12:21:01.000Z,19.4927,-155.6933,8.7,1.1,Md,,82.8,0.01796631,0.08,hv,hv60669026,2014-04-07T18:06:52.499Z,"18km ENE of Honaunau-Napoopoo, Hawaii",earthquake
2014-04-07T12:04:01.300Z,38.7932,-122.7795,4.2,1.4,Md,,90,0.00898315,0.02,nc,nc72195120,2014-04-07T16:03:05.207Z,"2km NW of The Geysers, California",earthquake
2014-04-07T11:59:33.000Z,61.2445,-140.1153,0.1,2,ml,,,,0.91,ak,ak11218498,2014-04-07T12:16:41.131Z,"151km WNW of Haines Junction, Canada",earthquake
2014-04-07T11:49:59.000Z,63.176,-147.8847,34.1,0.7,ml,,,,0.76,ak,ak11218497,2014-04-07T12:07:19.989Z,"58km ESE of Cantwell, Alaska",earthquake
2014-04-07T11:35:04.570Z,38.8095016,-122.828331,2.58,1.55,md,26,92,0.0009155,0.04,nc,nc72195110,2014-04-07T15:27:11.219Z,"7km WNW of The Geysers, California",earthquake
2014-04-07T11:34:02.900Z,37.4137,-118.597,9.7,0.8,Md,,82.8,0.04491576,0.04,nc,nc72195115,2014-04-07T22:07:10.228Z,"13km WNW of West Bishop, California",earthquake
2014-04-07T11:32:37.500Z,19.4958,-155.4918,4.9,0.8,Md,,108,0.04491576,0.08,hv,hv60669011,2014-04-07T20:18:28.500Z,"27km WNW of Volcano, Hawaii",earthquake
2014-04-07T11:19:45.300Z,38.8132,-122.7948,3.1,0.9,Md,,64.8,0.00898315,0.01,nc,nc72195105,2014-04-07T12:23:06.262Z,"5km NW of The Geysers, California",earthquake
2014-04-07T11:15:19.450Z,37.3564987,-121.7184982,8.67,1.72,md,25,70,0.04334,0.03,nc,nc72195100,2014-04-07T15:15:04.907Z,"9km E of Alum Rock, California",earthquake
2014-04-07T11:09:01.900Z,19.4898,-155.6847,7.4,1,Md,,126,0.01796631,0.12,hv,hv60669006,2014-04-07T18:01:46.921Z,"19km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-04-07T11:01:51.800Z,37.356,-121.7187,8.8,1.2,Md,,158.4,0.04491576,0.04,nc,nc72195095,2014-04-07T14:35:15.597Z,"9km E of Alum Rock, California",earthquake
2014-04-07T11:00:36.800Z,37.3555,-121.7167,8.6,1.5,Md,,57.6,0.04491576,0.04,nc,nc72195085,2014-04-07T13:42:09.887Z,"9km E of Alum Rock, California",earthquake
2014-04-07T10:59:13.500Z,37.3383,-121.7073,5,1.3,Md,,140.4,0.06288207,0.02,nc,nc72195080,2014-04-07T13:24:02.882Z,"10km ESE of East Foothills, California",earthquake
2014-04-07T10:49:09.700Z,19.5037,-155.6947,10.5,2.2,Ml,,115.2,0.00898315,0.1,hv,hv60668996,2014-04-07T18:52:07.779Z,"18km ENE of Honaunau-Napoopoo, Hawaii",earthquake
2014-04-07T10:45:48.300Z,46.4107,-119.2677,0,0,Md,,165.6,0.02694946,0.08,uw,uw60049113,2014-04-08T18:44:59.438Z,"13km N of Richland, Washington",earthquake
2014-04-07T10:41:35.230Z,-20.5089,-70.9828,14.94,4.8,mb,,157,0.836,1.29,us,usc000p8mk,2014-04-07T18:44:03.587Z,"93km WSW of Iquique, Chile",earthquake
2014-04-07T10:37:46.260Z,33.5591667,-116.7595,6.46,-0.05,ml,15,91,0.01955,0.09,ci,ci15486673,2014-04-07T20:27:37.740Z,"7km W of Anza, California",earthquake
2014-04-07T10:21:45.200Z,37.4027,-118.6055,12.3,0.9,Md,,97.2,0.04491576,0.06,nc,nc72195075,2014-04-07T22:26:07.286Z,"14km WNW of West Bishop, California",earthquake
2014-04-07T10:15:21.700Z,19.4952,-155.69,8.5,1,Md,,79.2,0.01796631,0.08,hv,hv60668981,2014-04-07T17:20:31.117Z,"18km ENE of Honaunau-Napoopoo, Hawaii",earthquake
2014-04-07T10:12:26.800Z,47.8152,-122.75,17.5,0.5,Md,,230.4,0.10779783,0.18,uw,uw60733712,2014-04-08T18:42:28.181Z,"6km W of Lofall, Washington",earthquake
2014-04-07T10:08:34.800Z,44.8208,-110.761,4.4,1.6,Ml,,205.2,0.07186522,0.08,uu,uu60063837,2014-04-07T20:13:56.138Z,"32km ENE of West Yellowstone, Montana",earthquake
2014-04-07T10:06:18.000Z,61.1562,-146.9954,0.7,1.3,ml,,,,0.79,ak,ak11218494,2014-04-07T10:26:31.185Z,"34km W of Valdez, Alaska",earthquake
2014-04-07T10:05:45.300Z,38.871,-122.8365,2.1,0.3,Md,,154.8,0.01796631,0.04,nc,nc72195065,2014-04-07T10:42:04.169Z,"11km S of Kelseyville, California",earthquake
